wucha_min_ceil,count,mean,std,min,25%,50%,75%,max
1882,4.0,10036654560.75,1284777.3554097158,10035646975.0,10035693674.5,10036293268.5,10037254154.75,10038384731.0
1883,1.0,10035715323.0,,10035715323.0,10035715323.0,10035715323.0,10035715323.0,10035715323.0
1884,4.0,10036482922.25,2054106.4940814495,10033568806.0,10036056918.25,10036986074.0,10037412078.0,10038390735.0
1886,3.0,10036565548.0,2145548.950100417,10034205091.0,10035649641.5,10037094192.0,10037745776.5,10038397361.0
1887,1.0,10038960477.0,,10038960477.0,10038960477.0,10038960477.0,10038960477.0,10038960477.0
1888,2.0,10037754854.0,918200.78278773,10037105588.0,10037430221.0,10037754854.0,10038079487.0,10038404120.0
1890,3.0,10038097831.666666,1061516.8585944988,10036914922.0,10037663034.5,10038411147.0,10038689286.5,10038967426.0
1891,2.0,10034957754.5,0.7071067811865476,10034957754.0,10034957754.25,10034957754.5,10034957754.75,10034957755.0
1892,2.0,10036398280.5,2856982.2178908465,10034378089.0,10035388184.75,10036398280.5,10037408376.25,10038418472.0
1893,1.0,10037126279.0,,10037126279.0,10037126279.0,10037126279.0,10037126279.0,10037126279.0
1894,2.0,10037678622.0,1055031.6018015763,10036932602.0,10037305612.0,10037678622.0,10038051632.0,10038424642.0
1895,1.0,10035121343.0,,10035121343.0,10035121343.0,10035121343.0,10035121343.0,10035121343.0
1896,3.0,10037206416.0,2612019.2598805623,10034206859.0,10036319927.0,10038432995.0,10038706194.5,10038979394.0
1897,1.0,10034240394.0,,10034240394.0,10034240394.0,10034240394.0,10034240394.0,10034240394.0
1898,3.0,10037376764.0,1676499.8475553168,10035444112.0,10036845398.5,10038246685.0,10038343090.0,10038439495.0
1899,2.0,10036097426.0,4082616.76568252,10033210580.0,10034654003.0,10036097426.0,10037540849.0,10038984272.0
1900,2.0,10037808944.0,900421.2898815754,10037172250.0,10037490597.0,10037808944.0,10038127291.0,10038445638.0
1902,3.0,10037528236.666666,805799.822556653,10036968328.0,10037066471.5,10037164615.0,10037808191.0,10038451767.0
1903,1.0,10034315963.0,,10034315963.0,10034315963.0,10034315963.0,10034315963.0,10034315963.0
1904,4.0,10037960448.25,1184041.5810757028,10036232326.0,10037743076.5,10038353359.5,10038570731.25,10038902748.0
1905,12.0,10035822527.0,307090.825214478,10035614143.0,10035614158.5,10035615105.0,10036235532.0,10036241201.0
1906,4.0,10036798911.25,1819259.934562472,10034207521.0,10036450143.25,10037261186.5,10037609954.5,10038465751.0
1907,2.0,10037324897.0,309.7127701597078,10037324678.0,10037324787.5,10037324897.0,10037325006.5,10037325116.0
1908,3.0,10035989980.666666,2150093.6830064715,10034748623.0,10034748623.5,10034748624.0,10036610659.5,10038472695.0
1909,3.0,10037883259.333334,966714.4247089382,10037325124.0,10037325126.5,10037325129.0,10038162327.0,10038999525.0
1910,2.0,10037741614.0,1042115.5893364229,10037004727.0,10037373170.5,10037741614.0,10038110057.5,10038478501.0
1911,10.0,10036824805.7,541434.3363092868,10035298273.0,10036968203.75,10036968208.5,10036968210.75,10037203408.0
1912,5.0,10036245483.8,2454834.970127768,10033131228.0,10035301564.0,10035304846.0,10038483722.0,10039006059.0
1913,1.0,10037212406.0,,10037212406.0,10037212406.0,10037212406.0,10037212406.0,10037212406.0
1914,1.0,10038490472.0,,10038490472.0,10038490472.0,10038490472.0,10038490472.0,10038490472.0
1915,2.0,10038114905.0,1267597.799721189,10037218578.0,10037666741.5,10038114905.0,10038563068.5,10039011232.0
1916,2.0,10035671290.5,2074930.603179899,10034204093.0,10034937691.75,10035671290.5,10036404889.25,10037138488.0
1918,1.0,10038503874.0,,10038503874.0,10038503874.0,10038503874.0,10038503874.0,10038503874.0
1920,2.0,10037872913.0,898816.157488282,10037237354.0,10037555133.5,10037872913.0,10038190692.5,10038508472.0
1921,1.0,10034391137.0,,10034391137.0,10034391137.0,10034391137.0,10034391137.0,10034391137.0
1922,3.0,10038261004.666666,914508.6322459363,10037246331.0,10037880693.0,10038515055.0,10038768341.5,10039021628.0
1923,1.0,10035308733.0,,10035308733.0,10035308733.0,10035308733.0,10035308733.0,10035308733.0
1924,3.0,10037140711.666666,1440317.8869958997,10035647002.0,10036450606.5,10037254211.0,10037887566.5,10038520922.0
1925,4.0,10036849076.0,1599738.730829298,10035647926.0,10035647938.75,10036360904.0,10037562041.25,10039026570.0
1926,3.0,10037245794.333334,2643827.1441290053,10034205231.0,10036367276.0,10038529321.0,10038766076.0,10039002831.0
1927,1.0,10037081686.0,,10037081686.0,10037081686.0,10037081686.0,10037081686.0,10037081686.0
1928,1.0,10033211089.0,,10033211089.0,10033211089.0,10033211089.0,10033211089.0,10033211089.0
1929,2.0,10036288782.0,1393027.2289951837,10035303763.0,10035796272.5,10036288782.0,10036781291.5,10037273801.0
1930,1.0,10039037353.0,,10039037353.0,10039037353.0,10039037353.0,10039037353.0,10039037353.0
1931,2.0,10034247506.0,638762.0823577429,10033795833.0,10034021669.5,10034247506.0,10034473342.5,10034699179.0
1932,1.0,10038548640.0,,10038548640.0,10038548640.0,10038548640.0,10038548640.0,10038548640.0
1933,2.0,10036163217.0,4071799.446143928,10033284020.0,10034723618.5,10036163217.0,10037602815.5,10039042414.0
1934,5.0,10035239673.6,2072723.6362856722,10033220117.0,10033810074.0,10035301743.0,10035301908.0,10038564526.0
1935,3.0,10035611961.666666,1069774.9118577857,10034376692.0,10035303144.0,10036229596.0,10036229596.5,10036229597.0
1936,3.0,10036341922.333334,2183340.246340532,10034213462.0,10035224739.5,10036236017.0,10037406152.5,10038576288.0
1938,3.0,10037739262.333334,735361.0309285728,10037307144.0,10037314724.0,10037322304.0,10037955321.5,10038588339.0
1939,2.0,10038093618.5,1355002.5618368771,10037135487.0,10037614552.75,10038093618.5,10038572684.25,10039051750.0
1940,1.0,10038596639.0,,10038596639.0,10038596639.0,10038596639.0,10038596639.0,10038596639.0
1941,2.0,10036689696.5,3270553.417857672,10034377066.0,10035533381.25,10036689696.5,10037846011.75,10039002327.0
1942,2.0,10038959027.5,501688.72571794956,10038604280.0,10038781653.75,10038959027.5,10039136401.25,10039313775.0
1944,1.0,10038609688.0,,10038609688.0,10038609688.0,10038609688.0,10038609688.0,10038609688.0
1945,3.0,10035905547.333334,1090287.4176364383,10035224380.0,10035276797.5,10035329215.0,10036246131.0,10037163047.0
1946,4.0,10036282700.75,2312009.8900949615,10034214942.0,10034337330.0,10036149061.5,10038094432.25,10038617738.0
1947,3.0,10035365594.666666,1784925.0687435966,10033865648.0,10034378526.0,10034891404.0,10036115568.0,10037339732.0
1948,1.0,10038624648.0,,10038624648.0,10038624648.0,10038624648.0,10038624648.0,10038624648.0
1949,1.0,10038968246.0,,10038968246.0,10038968246.0,10038968246.0,10038968246.0,10038968246.0
1950,2.0,10036979646.5,2335574.4053659476,10035328146.0,10036153896.25,10036979646.5,10037805396.75,10038631147.0
1951,1.0,10037765623.0,,10037765623.0,10037765623.0,10037765623.0,10037765623.0,10037765623.0
1952,3.0,10037200922.0,2877398.0188439344,10033888059.0,10036263021.0,10038637983.0,10038857353.5,10039076724.0
1953,5.0,10038969654.6,56.54467260494131,10038969608.0,10038969610.0,10038969633.0,10038969681.0,10038969741.0
1954,1.0,10038643987.0,,10038643987.0,10038643987.0,10038643987.0,10038643987.0,10038643987.0
1955,1.0,10039083367.0,,10039083367.0,10039083367.0,10039083367.0,10039083367.0,10039083367.0
1956,2.0,10038012670.0,902538.367584448,10037374479.0,10037693574.5,10038012670.0,10038331765.5,10038650861.0
1957,2.0,10036309872.0,1533014.5726802468,10035225867.0,10035767869.5,10036309872.0,10036851874.5,10037393877.0
1958,4.0,10035858435.25,2555443.318054146,10033479675.0,10033805837.25,10035648739.0,10037701337.0,10038656588.0
1959,3.0,10033606611.333334,1.527525231652145,10033606610.0,10033606610.5,10033606611.0,10033606612.0,10033606613.0
1960,3.0,10038510648.666666,1051640.6265071416,10037391245.0,10038026990.5,10038662736.0,10039070350.5,10039477965.0
1961,1.0,10039094403.0,,10039094403.0,10039094403.0,10039094403.0,10039094403.0,10039094403.0
1962,1.0,10038669626.0,,10038669626.0,10038669626.0,10038669626.0,10038669626.0,10038669626.0
1964,4.0,10037347636.5,2134246.6602137783,10034377556.0,10036522992.5,10037956860.5,10038781504.5,10039099269.0
1965,3.0,10038101890.0,1188732.8391320733,10037408940.0,10037415585.5,10037422231.0,10038448365.0,10039474499.0
1966,3.0,10036713833.0,2280911.2600283246,10034213903.0,10035729922.0,10037245941.0,10037963798.0,10038681655.0
1968,3.0,10035370405.666666,2884513.6843177453,10033459960.0,10033711368.5,10033962777.0,10036325628.5,10038688480.0
1970,2.0,10038904166.5,293625.3837809327,10038696542.0,10038800354.25,10038904166.5,10039007978.75,10039111791.0
1971,1.0,10034397359.0,,10034397359.0,10034397359.0,10034397359.0,10034397359.0,10034397359.0
1972,2.0,10037986353.5,1013955.0617756686,10037269379.0,10037627866.25,10037986353.5,10038344840.75,10038703328.0
1973,2.0,10038283902.0,1179401.7851173535,10037449939.0,10037866920.5,10038283902.0,10038700883.5,10039117865.0
1974,2.0,10038075583.0,899972.9841823031,10037439206.0,10037757394.5,10038075583.0,10038393771.5,10038711960.0
1976,10.0,10036868266.6,1082910.8520937855,10034214312.0,10036968214.25,10036968269.5,10036968921.75,10038720407.0
1978,1.0,10038728304.0,,10038728304.0,10038728304.0,10038728304.0,10038728304.0,10038728304.0
1979,1.0,10038246878.0,,10038246878.0,10038246878.0,10038246878.0,10038246878.0,10038246878.0
1980,1.0,10038735405.0,,10038735405.0,10038735405.0,10038735405.0,10038735405.0,10038735405.0
1982,1.0,10038742647.0,,10038742647.0,10038742647.0,10038742647.0,10038742647.0,10038742647.0
1983,2.0,10038302637.5,1176811.652977867,10037470506.0,10037886571.75,10038302637.5,10038718703.25,10039134769.0
1984,1.0,10038749636.0,,10038749636.0,10038749636.0,10038749636.0,10038749636.0,10038749636.0
1985,1.0,10038246767.0,,10038246767.0,10038246767.0,10038246767.0,10038246767.0,10038246767.0
1986,2.0,10039116086.5,508346.84316960204,10038756631.0,10038936358.75,10039116086.5,10039295814.25,10039475542.0
1987,2.0,10035393693.5,1657582.038787975,10034221606.0,10034807649.75,10035393693.5,10035979737.25,10036565781.0
1988,3.0,10037483357.666666,2855736.4151851153,10034211907.0,10036486303.5,10038760700.0,10039119083.0,10039477466.0
1989,2.0,10037276170.5,3109714.90940898,10035077270.0,10036176720.25,10037276170.5,10038375620.75,10039475071.0
1990,2.0,10037958066.5,1145459.952513618,10037148104.0,10037553085.25,10037958066.5,10038363047.75,10038768029.0
1992,3.0,10038475595.666666,863685.1508451059,10037502297.0,10038138104.5,10038773912.0,10038962245.0,10039150578.0
1994,3.0,10038589163.0,997178.713139726,10037509556.0,10038145910.5,10038782265.0,10039128966.5,10039475668.0
1995,2.0,10035312704.5,1323623.991314943,10034376761.0,10034844732.75,10035312704.5,10035780676.25,10036248648.0
1996,3.0,10037944964.0,732369.3426536914,10037516826.0,10037522141.5,10037527457.0,10038159033.0,10038790609.0
1997,2.0,10036758365.0,3613717.2885149717,10034203081.0,10035480723.0,10036758365.0,10038036007.0,10039313649.0
1998,2.0,10038082763.0,1009199.7686721891,10037369151.0,10037725957.0,10038082763.0,10038439569.0,10038796375.0
1999,2.0,10039476238.0,18.384776310850235,10039476225.0,10039476231.5,10039476238.0,10039476244.5,10039476251.0
2000,5.0,10038355730.0,1977474.895816632,10034853341.0,10038803362.0,10039167405.0,10039477223.0,10039477319.0
2001,2.0,10037455384.0,109662.3622670969,10037377841.0,10037416612.5,10037455384.0,10037494155.5,10037532927.0
2002,3.0,10037620493.0,1286566.9390000661,10036254557.0,10037026067.0,10037797577.0,10038303461.0,10038809345.0
2004,10.0,10036239063.7,1461073.318819654,10035296779.0,10035634015.5,10035634367.0,10035635215.25,10039173485.0
2005,10.0,10035509052.1,397380.4890061497,10034378088.0,10035634278.5,10035634606.0,10035635038.5,10035635283.0
2006,2.0,10037062842.0,2486812.52504647,10035304400.0,10036183621.0,10037062842.0,10037942063.0,10038821284.0
2007,1.0,10034205855.0,,10034205855.0,10034205855.0,10034205855.0,10034205855.0,10034205855.0
2008,2.0,10039152204.5,459516.87728798384,10038827277.0,10038989740.75,10039152204.5,10039314668.25,10039477132.0
2010,4.0,10038183976.5,979774.5551879099,10037146274.0,10037463982.25,10038202038.5,10038922032.75,10039185555.0
2011,2.0,10037176138.5,3250574.822862027,10034877635.0,10036026886.75,10037176138.5,10038325390.25,10039474642.0
2012,2.0,10038221112.5,875660.531724766,10037601927.0,10037911519.75,10038221112.5,10038530705.25,10038840298.0
2013,2.0,10034844265.0,659623.1466163085,10034377841.0,10034611053.0,10034844265.0,10035077477.0,10035310689.0
2014,3.0,10039171337.333334,315678.1823904423,10038845524.0,10039019108.0,10039192692.0,10039334244.0,10039475796.0
2015,1.0,10037429117.0,,10037429117.0,10037429117.0,10037429117.0,10037429117.0,10037429117.0
2016,2.0,10036615117.5,3163158.0399310593,10034378427.0,10035496772.25,10036615117.5,10037733462.75,10038851808.0
2017,7.0,10037161285.714285,2751376.9300640915,10034201735.0,10034231767.5,10039198984.0,10039393724.0,10039477298.0
2018,1.0,10038858870.0,,10038858870.0,10038858870.0,10038858870.0,10038858870.0,10038858870.0
2019,1.0,10037441412.0,,10037441412.0,10037441412.0,10037441412.0,10037441412.0,10037441412.0
2020,3.0,10039271847.666666,353695.8193424589,10038863435.0,10039169629.5,10039475824.0,10039476054.0,10039476284.0
2022,1.0,10038869997.0,,10038869997.0,10038869997.0,10038869997.0,10038869997.0,10038869997.0
2023,1.0,10039210984.0,,10039210984.0,10039210984.0,10039210984.0,10039210984.0,10039210984.0
2024,2.0,10038277614.0,848818.0512041436,10037677409.0,10037977511.5,10038277614.0,10038577716.5,10038877819.0
2025,1.0,10037464351.0,,10037464351.0,10037464351.0,10037464351.0,10037464351.0,10037464351.0
2026,2.0,10039050203.5,236793.79756340748,10038882765.0,10038966484.25,10039050203.5,10039133922.75,10039217642.0
2028,3.0,10038251020.666666,608755.7267987984,10037678527.0,10037931282.0,10038184037.0,10038537267.5,10038890498.0
2030,3.0,10038729174.666666,965706.1657327933,10037690613.0,10038293728.5,10038896844.0,10039248455.5,10039600067.0
2031,1.0,10037725526.0,,10037725526.0,10037725526.0,10037725526.0,10037725526.0,10037725526.0
2032,1.0,10038902035.0,,10038902035.0,10038902035.0,10038902035.0,10038902035.0,10038902035.0
2033,2.0,10036510126.5,1700496.3493381867,10035307694.0,10035908910.25,10036510126.5,10037111342.75,10037712559.0
2034,2.0,10037573546.5,1891367.0969974338,10036236148.0,10036904847.25,10037573546.5,10038242245.75,10038910945.0
2036,5.0,10038263433.8,2276697.852741158,10034211532.0,10038916934.0,10039235549.0,10039475894.0,10039477260.0
2037,5.0,10036404999.2,1942217.7122492474,10034212397.0,10034377836.0,10037506217.0,10037744508.0,10038184038.0
2038,2.0,10036570465.5,3326177.2656929307,10034218503.0,10035394484.25,10036570465.5,10037746446.75,10038922428.0
2039,1.0,10039241909.0,,10039241909.0,10039241909.0,10039241909.0,10039241909.0,10039241909.0
2040,1.0,10038929460.0,,10038929460.0,10038929460.0,10038929460.0,10038929460.0,10038929460.0
2041,1.0,10038724479.0,,10038724479.0,10038724479.0,10038724479.0,10038724479.0,10038724479.0
2042,1.0,10038936910.0,,10038936910.0,10038936910.0,10038936910.0,10038936910.0,10038936910.0
2043,3.0,10035571866.666666,1692651.2705062237,10034594609.0,10034594614.0,10034594619.0,10036060495.5,10037526372.0
2044,1.0,10038942137.0,,10038942137.0,10038942137.0,10038942137.0,10038942137.0,10038942137.0
2045,1.0,10037804852.0,,10037804852.0,10037804852.0,10037804852.0,10037804852.0,10037804852.0
2046,3.0,10038488820.666666,611592.8776942496,10037794451.0,10038259474.5,10038724498.0,10038836005.5,10038947513.0
2047,4.0,10035880466.25,1915938.883327158,10034212304.0,10034225687.75,10035884927.0,10037539705.5,10037539707.0
2048,2.0,10039107048.0,215222.09098974947,10038954863.0,10039030955.5,10039107048.0,10039183140.5,10039259233.0
2050,16.0,10039367355.6875,1250472.8094825957,10035315647.0,10039687035.0,10039928756.5,10039928760.5,10039928768.0
2051,15.0,10037897710.2,1280846.6769317195,10035314792.0,10037736751.5,10037738286.0,10037738834.5,10039929781.0
2052,12.0,10039667100.5,665606.8673190449,10037743564.0,10039928644.75,10039928662.5,10039929114.0,10039930467.0
2053,1.0,10034376686.0,,10034376686.0,10034376686.0,10034376686.0,10034376686.0,10034376686.0
2054,5.0,10037389270.4,1586558.099584065,10036232779.0,10036232781.0,10036233788.0,10038976077.0,10039270927.0
2055,3.0,10037762260.0,160796.23480977406,10037577107.0,10037709967.5,10037842828.0,10037854836.5,10037866845.0
2056,1.0,10038982315.0,,10038982315.0,10038982315.0,10038982315.0,10038982315.0,10038982315.0
2057,5.0,10036978564.0,2583446.660428177,10034214180.0,10034230517.0,10037859114.0,10039276116.0,10039312893.0
2058,2.0,10039232889.5,345184.78183793096,10038988807.0,10039110848.25,10039232889.5,10039354930.75,10039476972.0
2059,2.0,10036757947.0,1571124.7997590771,10035646994.0,10036202470.5,10036757947.0,10037313423.5,10037868900.0
2060,2.0,10037624212.5,1939174.5864734564,10036253009.0,10036938610.75,10037624212.5,10038309814.25,10038995416.0
2062,3.0,10038499193.666666,1301387.5168804768,10037021477.0,10038011575.5,10039001674.0,10039238052.0,10039474430.0
2063,2.0,10038214033.5,1520704.5507265702,10037138733.0,10037676383.25,10038214033.5,10038751683.75,10039289334.0
2064,3.0,10038173137.666666,737205.5424888865,10037620532.0,10037754610.5,10037888689.0,10038449440.5,10039010192.0
2065,1.0,10034378024.0,,10034378024.0,10034378024.0,10034378024.0,10034378024.0,10034378024.0
2066,2.0,10039155009.5,197427.74884119,10039015407.0,10039085208.25,10039155009.5,10039224810.75,10039294612.0
2067,3.0,10035971526.0,3034709.7935367725,10034210554.0,10034219443.0,10034228332.0,10036852012.0,10039475692.0
2068,1.0,10039021589.0,,10039021589.0,10039021589.0,10039021589.0,10039021589.0,10039021589.0
2069,1.0,10035092546.0,,10035092546.0,10035092546.0,10035092546.0,10035092546.0,10035092546.0
2070,2.0,10038348328.0,962643.8581988668,10037667636.0,10038007982.0,10038348328.0,10038688674.0,10039029020.0
2072,2.0,10036707020.5,3294824.151015119,10034377228.0,10035542124.25,10036707020.5,10037871916.75,10039036813.0
